@RELATION @user-item

@ATTRIBUTE user STRING
@ATTRIBUTE item STRING
@ATTRIBUTE rating NUMERIC
@ATTRIBUTE sentiment STRING
@ATTRIBUTE help_user STRING
@ATTRIBUTE value STRING
@ATTRIBUTE help_sentiment STRING
@ATTRIBUTE help_sim STRING

@DATA
0,86,4,isnt:+1 tfeel:+1 lovestory:+1 </endperson86>,239;;;;489</endperson86>,4;;;;4</endperson86>,films:+1 ;;;;films:+1 </endperson86>,0.4818592076004522;;;;0.4896457970506959 </endperson86>
0,87,3,moments:-1 isnt:-1 </endperson87>,7;;;;79;;;;90;;;;242;;;;244;;;;384;;;;385;;;;396</endperson87>,4;;;;4;;;;3;;;;4;;;;4;;;;4;;;;3;;;;4</endperson87>, ;;;;turns:+1 ;;;;moments:+1 ;;;;plot:+1 snothing:+1 ;;;;tanything:+1 ;;;;comedies:+1 characters:+1 tfeel:+1 character:-1 movie:-1 scenes:-1 ;;;;comedy:+1 ;;;;isnt:+1 </endperson87>,0.4499056942743185;;;;0.297995157283814;;;;0.21907517756428385;;;;0.3552193054007391;;;;0.41305062939867787;;;;0.2546515927803914;;;;0.42696106999144523;;;;0.45208104974829266 </endperson87>
0,88,5,disc:+1 films:-1 choc:-1 </endperson88>,</endperson88>,</endperson88>,</endperson88>, </endperson88>
0,89,3,actors:-1 </endperson89>,123</endperson89>,4</endperson89>, </endperson89>,0.31991458011498297 </endperson89>
0,90,3,someones:-1 </endperson90>,7;;;;382;;;;388;;;;395;;;;509;;;;539;;;;577;;;;592;;;;901</endperson90>,4;;;;4;;;;4;;;;4;;;;3;;;;4;;;;3;;;;4;;;;4</endperson90>,scenes:+1 stunts:+1 moments:-1 sexreferences:-1 ;;;;actor:+1 ending:+1 watch:-1 storyline:-1 ;;;; ;;;;comedy:-1 ;;;;moments:+1 ;;;;isnt:+1 films:-1 ;;;;films:-1 ;;;; ;;;; </endperson90>,0.4499056942743185;;;;0.3482143176320496;;;;0.2753377900685683;;;;0.5029398213652321;;;;0.45207387086748807;;;;0.41660974995193334;;;;0.41010538516031736;;;;0.6012138938871041;;;;0.4096735034815129 </endperson90>
0,91,3,scenes:+1 character:-1 isnt:-1 beau:-1 </endperson91>,</endperson91>,</endperson91>,</endperson91>, </endperson91>
0,92,5,actor:+1 </endperson92>,184;;;;1003</endperson92>,4;;;;4</endperson92>,character:-1 ;;;;movie:+1 </endperson92>,0.3969521513646719;;;;0.2018511136490846 </endperson92>
0,93,5,wi:+1 </endperson93>,79;;;;235;;;;242;;;;559;;;;585</endperson93>,4;;;;4;;;;4;;;;4;;;;4</endperson93>,films:+1 wi:+1 character:+1 movie:+1 isnt:+1 director:+1 ;;;;movie:+1 character:-1 ;;;; ;;;; ;;;;performances:+1 stalker:-1 tfeel:-1 </endperson93>,0.297995157283814;;;;0.2428278655051197;;;;0.3552193054007391;;;;0.269137125914533;;;;0.29827763944785435 </endperson93>
0,94,3,performance:+1 characters:+1 isnt:-1 scenes:-1 </endperson94>,384</endperson94>,4</endperson94>,movie:+1 isnt:+1 movie:-1 </endperson94>,0.2546515927803914 </endperson94>
0,95,5,performance:+1 isnt:+1 ending:-1 actors:-1 </endperson95>,7;;;;559;;;;577</endperson95>,4;;;;4;;;;4</endperson95>,bonus:-1 ;;;; ;;;;films:+1 acting:+1 actor:-1 character:-1 wrestlers:-1 </endperson95>,0.4499056942743185;;;;0.269137125914533;;;;0.41010538516031736 </endperson95>
0,96,4,chemistry:-1 </endperson96>,2;;;;73;;;;128</endperson96>,4;;;;4;;;;4</endperson96>, ;;;; ;;;;movie:+1 isnt:+1 </endperson96>,0.38178793847204595;;;;0.4614838879268216;;;;0.39175118970677536 </endperson96>
0,97,3,isnt:+1 performances:+1 character:-1 isnt:-1 scenes:-1 </endperson97>,128</endperson97>,4</endperson97>,star:+1 director:+1 </endperson97>,0.39175118970677536 </endperson97>
0,98,4,films:+1 character:-1 </endperson98>,16;;;;79;;;;377;;;;523;;;;585</endperson98>,4;;;;4;;;;3;;;;4;;;;4</endperson98>,actor:+1 ;;;;cinemas:+1 movie:+1 films:-1 ;;;;actors:-1 ;;;;wifes:-1 ;;;;performances:+1 character:-1 piano:-1 movie:-1 </endperson98>,0.1830372471915105;;;;0.297995157283814;;;;0.4216458014949376;;;;0.46218296846096574;;;;0.29827763944785435 </endperson98>
0,99,3,reviews:+1 isnt:+1 suspense:-1 </endperson99>,128;;;;153</endperson99>,4;;;;4</endperson99>,movie:+1 isnt:+1 ;;;; </endperson99>,0.39175118970677536;;;;0.454052303014127 </endperson99>
0,100,5,isnt:+1 humour:+1 performance:-1 </endperson100>,</endperson100>,</endperson100>,</endperson100>, </endperson100>
0,101,4,viewers:+1 performance:+1 character:-1 isnt:-1 </endperson101>,363</endperson101>,4</endperson101>,storm:-1 scene:-1 </endperson101>,0.38122734399964986 </endperson101>
0,102,4,isnt:+1 </endperson102>,7;;;;24;;;;139;;;;384;;;;392;;;;527;;;;588</endperson102>,4;;;;3;;;;4;;;;4;;;;4;;;;3;;;;4</endperson102>,character:-1 ;;;;movie:+1 ;;;;movie:+1 acting:+1 scenes:-1 ;;;;movie:+1 ;;;;comedymoments:+1 character:-1 humour:-1 ;;;; ;;;;scenes:+1 humour:-1 </endperson102>,0.4499056942743185;;;;0.48738193350747516;;;;0.3821515294374901;;;;0.2546515927803914;;;;0.39835835455999613;;;;0.3880067881913838;;;;0.2963991963007666 </endperson102>
0,103,4,actor:-1 </endperson103>,7;;;;185</endperson103>,4;;;;4</endperson103>,bonus:-1 ;;;;character:-1 </endperson103>,0.4499056942743185;;;;0.29691870273900434 </endperson103>
0,104,3,performance:+1 </endperson104>,</endperson104>,</endperson104>,</endperson104>, </endperson104>
0,105,4,performance:+1 isnt:+1 humour:+1 disc:+1 character:-1 watch:-1 screen:-1 </endperson105>,544;;;;1017</endperson105>,4;;;;4</endperson105>,movie:+1 ;;;;ending:+1 soundtrack:+1 actors:+1 </endperson105>,0.22330335009108204;;;;0.24151045888776468 </endperson105>
0,106,4,scenes:-1 </endperson106>,2;;;;7;;;;75;;;;81;;;;157;;;;169;;;;235;;;;242;;;;286;;;;384;;;;394;;;;551;;;;577;;;;632</endperson106>,5;;;;4;;;;4;;;;4;;;;4;;;;5;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;3</endperson106>,movies:+1 movie:+1 movie:-1 comics:-1 humour:-1 guys:-1 ;;;;electro:-1 bonus:-1 ;;;;credits:-1 ;;;; ;;;;viewers:+1 ;;;;instalment:+1 scenes:+1 ;;;; ;;;;character:+1 ;;;;character:-1 moments:-1 ;;;;movie:+1 specialeffects:+1 ;;;;movie:+1 character:-1 ;;;;films:+1 character:+1 movie:-1 isnt:-1 ;;;;character:-1 ;;;;movie:+1 prom:-1 </endperson106>,0.38178793847204595;;;;0.4499056942743185;;;;0.3859881904044047;;;;0.394738260011674;;;;0.32132840513561045;;;;0.45011316440085514;;;;0.2428278655051197;;;;0.3552193054007391;;;;0.49768115537137336;;;;0.2546515927803914;;;;0.44172903965410937;;;;0.32529413058057854;;;;0.41010538516031736;;;;0.22718419551514468 </endperson106>
0,107,3,scenes:+1 acting:+1 romance:-1 character:-1 isnt:-1 </endperson107>,7;;;;120;;;;122</endperson107>,4;;;;4;;;;4</endperson107>,nudity:+1 disk:-1 bonus:-1 ;;;;performances:+1 ;;;;scenery:+1 actors:-1 </endperson107>,0.4499056942743185;;;;0.25908845823655513;;;;0.4348613395340404 </endperson107>
0,108,3,character:+1 extras:-1 </endperson108>,</endperson108>,</endperson108>,</endperson108>, </endperson108>
0,109,3,screenplay:+1 hit:-1 </endperson109>,134;;;;138</endperson109>,4;;;;4</endperson109>, ;;;; </endperson109>,0.4637486956376582;;;;0.33202519520501106 </endperson109>
0,110,4,isnt:+1 comedy:+1 </endperson110>,2;;;;377;;;;738</endperson110>,4;;;;3;;;;4</endperson110>,movie:+1 movies:-1 ;;;;performances:+1 specialeffects:-1 ;;;;character:+1 character:-1 </endperson110>,0.38178793847204595;;;;0.4216458014949376;;;;0.2931823042557322 </endperson110>
0,111,2,isnt:-1 </endperson111>,128</endperson111>,4</endperson111>,movie:-1 </endperson111>,0.39175118970677536 </endperson111>
0,112,5,slife:-1 </endperson112>,120</endperson112>,4</endperson112>,haunting:+1 </endperson112>,0.25908845823655513 </endperson112>
0,113,3,scenes:+1 films:-1 character:-1 </endperson113>,2;;;;128</endperson113>,4;;;;4</endperson113>,movies:-1 ;;;;movie:+1 movie:-1 </endperson113>,0.38178793847204595;;;;0.39175118970677536 </endperson113>
0,114,3,snothing:+1 storyline:-1 </endperson114>,7;;;;8;;;;382;;;;587;;;;608</endperson114>,4;;;;4;;;;4;;;;4;;;;4</endperson114>,plot:+1 ;;;;movie:+1 ;;;; ;;;;isnt:-1 ;;;;acting:+1 actors:-1 performance:-1 suspense:-1 acting:-1 </endperson114>,0.4499056942743185;;;;0.09515437508131053;;;;0.3482143176320496;;;;0.332889042119493;;;;0.2633679729603733 </endperson114>
0,115,5,films:+1 isnt:+1 productions:+1 performances:+1 </endperson115>,2;;;;7;;;;75;;;;81;;;;128;;;;140;;;;144;;;;341;;;;389;;;;504;;;;590;;;;652</endperson115>,4;;;;4;;;;3;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;3</endperson115>,script:+1 ;;;;character:+1 bonus:-1 ;;;; ;;;; ;;;;wi:+1 movie:+1 script:+1 ;;;;movie:+1 films:-1 character:-1 ;;;;truck:-1 ;;;;character:-1 scenes:-1 ;;;;truck:-1 ;;;;character:+1 ;;;;movie:+1 ;;;;films:+1 </endperson115>,0.38178793847204595;;;;0.4499056942743185;;;;0.3859881904044047;;;;0.394738260011674;;;;0.39175118970677536;;;;0.3852553843692679;;;;0.4590614848568422;;;;0.2793998321409201;;;;0.49431779198277104;;;;0.18516824268786625;;;;0.40627110634450603;;;;0.2514559551006039 </endperson115>
0,116,3,comedy:+1 watch:-1 </endperson116>,128</endperson116>,4</endperson116>,movie:+1 director:+1 movie:-1 </endperson116>,0.39175118970677536 </endperson116>
0,117,4,scenes:+1 performances:+1 isnt:-1 </endperson117>,79;;;;128;;;;129;;;;561</endperson117>,4;;;;4;;;;3;;;;4</endperson117>,movie:+1 cast:-1 storm:-1 specialeffects:-1 ;;;;storm:-1 ;;;; ;;;;budget:+1 </endperson117>,0.297995157283814;;;;0.39175118970677536;;;;0.41481616972839697;;;;0.5659076036019423 </endperson117>
0,118,3,performance:+1 scenes:+1 character:-1 </endperson118>,16;;;;384;;;;489;;;;585</endperson118>,4;;;;4;;;;4;;;;4</endperson118>,scenes:+1 star:-1 ;;;;character:-1 movie:-1 moving:-1 ;;;;actors:+1 ;;;; </endperson118>,0.1830372471915105;;;;0.2546515927803914;;;;0.4896457970506959;;;;0.29827763944785435 </endperson118>
0,119,4,actor:+1 character:-1 isnt:-1 choc:-1 </endperson119>,2;;;;242</endperson119>,4;;;;4</endperson119>,movies:+1 ;;;;acting:+1 </endperson119>,0.38178793847204595;;;;0.3552193054007391 </endperson119>
0,120,4,performance:+1 isnt:-1 </endperson120>,577;;;;631</endperson120>,4;;;;5</endperson120>,specialeffects:+1 ;;;;horror:+1 performances:+1 cast:-1 character:-1 watch:-1 </endperson120>,0.41010538516031736;;;;0.558411895139576 </endperson120>
0,121,4,performance:+1 reviews:+1 scenes:+1 character:-1 toilethumour:-1 </endperson121>,7;;;;8;;;;81;;;;124;;;;128;;;;147;;;;242;;;;559;;;;610</endperson121>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;3</endperson121>,scenes:+1 acting:+1 character:-1 watch:-1 scene:-1 ;;;;movie:+1 movie:-1 ;;;;movie:+1 movie:-1 watch:-1 ;;;;scenery:+1 moments:-1 ;;;;movie:+1 character:-1 ;;;;performances:+1 ;;;;performances:+1 ;;;;actors:-1 ;;;;actor:+1 actress:+1 </endperson121>,0.4499056942743185;;;;0.09515437508131053;;;;0.394738260011674;;;;0.23757309863251053;;;;0.39175118970677536;;;;0.3868911512869213;;;;0.3552193054007391;;;;0.269137125914533;;;;0.30625286615996616 </endperson121>
0,122,3,scenes:+1 </endperson122>,1;;;;128;;;;384;;;;579;;;;585;;;;631;;;;781</endperson122>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson122>,movie:+1 cinematography:+1 genres:-1 ;;;;soundtrack:+1 movie:+1 scene:+1 movie:-1 ;;;;character:-1 movie:-1 ;;;;humour:+1 scenes:+1 plot:-1 ;;;;character:+1 isnt:+1 woodwinds:-1 budget:-1 ;;;;viewing:+1 ;;;; </endperson122>,0.6360643799264154;;;;0.39175118970677536;;;;0.2546515927803914;;;;0.2831588137603206;;;;0.29827763944785435;;;;0.558411895139576;;;;0.19028996370855467 </endperson122>
0,123,4,specialeffects:+1 acting:-1 </endperson123>,235</endperson123>,4</endperson123>,character:+1 </endperson123>,0.2428278655051197 </endperson123>
0,124,2,character:+1 isnt:+1 scenes:+1 character:-1 </endperson124>,</endperson124>,</endperson124>,</endperson124>, </endperson124>
0,125,4,isnt:+1 </endperson125>,142</endperson125>,4</endperson125>,director:+1 plot:-1 budget:-1 </endperson125>,0.27624292283531304 </endperson125>
0,126,3,isnt:+1 scenes:+1 isnt:-1 </endperson126>,144;;;;702</endperson126>,3;;;;3</endperson126>,horror:+1 ;;;; </endperson126>,0.4590614848568422;;;;0.1552639626169039 </endperson126>
0,127,4,scenes:+1 </endperson127>,2;;;;400;;;;630</endperson127>,4;;;;4;;;;3</endperson127>,movie:+1 movies:-1 movie:-1 ;;;; ;;;; </endperson127>,0.38178793847204595;;;;0.5337708094524378;;;;0.2738385766261404 </endperson127>
0,128,4,performance:+1 isnt:+1 character:-1 scenes:-1 </endperson128>,2;;;;139;;;;168;;;;173;;;;588</endperson128>,4;;;;3;;;;4;;;;4;;;;4</endperson128>,twists:-1 ;;;;movie:-1 ;;;;movie:+1 ;;;; ;;;;movie:-1 </endperson128>,0.38178793847204595;;;;0.3821515294374901;;;;0.3283702401441462;;;;0.13456860775912582;;;;0.2963991963007666 </endperson128>
0,129,3,performance:+1 </endperson129>,2;;;;79;;;;122;;;;128;;;;166;;;;234;;;;242;;;;413;;;;552;;;;577;;;;631;;;;691</endperson129>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson129>,performance:+1 scenes:+1 scenes:-1 ;;;;star:+1 soundtrack:-1 ;;;;reviews:+1 rating:-1 ;;;;movie:+1 actress:-1 movie:-1 isnt:-1 ;;;; ;;;;scenes:-1 ;;;; ;;;;arent:+1 scenes:-1 ;;;;isnt:+1 isnt:-1 ;;;;isnt:+1 disc:-1 ;;;; ;;;;watch:+1 </endperson129>,0.38178793847204595;;;;0.297995157283814;;;;0.4348613395340404;;;;0.39175118970677536;;;;0.24862635537992306;;;;0.4781235847911449;;;;0.3552193054007391;;;;0.4390850620141522;;;;0.4491975278751146;;;;0.41010538516031736;;;;0.558411895139576;;;;0.40732715946442966 </endperson129>
0,130,3,performance:+1 performance:-1 comedy:-1 </endperson130>,128;;;;166;;;;384</endperson130>,4;;;;4;;;;4</endperson130>,movie:+1 ;;;;performances:+1 ;;;;performances:+1 moments:-1 scenes:-1 </endperson130>,0.39175118970677536;;;;0.24862635537992306;;;;0.2546515927803914 </endperson130>
0,131,5,films:+1 performance:+1 specialfeatures:+1 </endperson131>,13;;;;94;;;;138;;;;585;;;;608</endperson131>,4;;;;3;;;;4;;;;4;;;;4</endperson131>,oscar:+1 performance:+1 ;;;;performances:-1 ;;;;actors:-1 ;;;;director:+1 score:-1 ;;;;plot:+1 </endperson131>,0.19030875015691173;;;;0.23154370117622514;;;;0.33202519520501106;;;;0.29827763944785435;;;;0.2633679729603733 </endperson131>
0,132,2,character:+1 performance:+1 acting:+1 character:-1 </endperson132>,</endperson132>,</endperson132>,</endperson132>, </endperson132>
0,133,3,performance:+1 </endperson133>,188;;;;585</endperson133>,4;;;;4</endperson133>,character:-1 isnt:-1 ;;;;arent:+1 isnt:+1 characters:-1 scene:-1 </endperson133>,0.31896267959754376;;;;0.29827763944785435 </endperson133>
0,134,5,character:+1 character:-1 </endperson134>,1;;;;150;;;;388;;;;389;;;;547</endperson134>,4;;;;4;;;;4;;;;4;;;;5</endperson134>,stunt:+1 soundtrack:+1 character:+1 extras:+1 character:-1 ;;;;character:-1 scenes:-1 ;;;; ;;;;actors:+1 performance:+1 scenes:-1 ;;;;character:+1 acting:+1 character:-1 moments:-1 isnt:-1 storyline:-1 scenes:-1 </endperson134>,0.6360643799264154;;;;0.39768676456794494;;;;0.2753377900685683;;;;0.49431779198277104;;;;0.3980926717904787 </endperson134>
0,135,4,character:-1 isnt:-1 tfeel:-1 extras:-1 </endperson135>,15;;;;158;;;;701</endperson135>,3;;;;4;;;;4</endperson135>,wi:+1 character:-1 ;;;;arent:+1 character:-1 ;;;; </endperson135>,0.2718860697076;;;;0.21660141970627467;;;;0.31095375086192667 </endperson135>
0,136,4,seventies:+1 performance:+1 isnt:+1 moments:-1 </endperson136>,79;;;;128</endperson136>,4;;;;4</endperson136>,movie:+1 ;;;;movie:+1 movie:-1 </endperson136>,0.297995157283814;;;;0.39175118970677536 </endperson136>
0,137,3,performance:+1 isnt:+1 character:-1 </endperson137>,5;;;;7;;;;395</endperson137>,4;;;;4;;;;4</endperson137>,character:-1 ;;;;character:-1 ;;;; </endperson137>,0.42770691607543665;;;;0.4499056942743185;;;;0.5029398213652321 </endperson137>
0,138,4, </endperson138>,144</endperson138>,4</endperson138>, </endperson138>,0.4590614848568422 </endperson138>
0,139,5,character:+1 performance:-1 </endperson139>,</endperson139>,</endperson139>,</endperson139>, </endperson139>
0,140,3,splan:+1 isnt:-1 </endperson140>,240;;;;490;;;;585</endperson140>,3;;;;4;;;;4</endperson140>, ;;;;carchase:+1 ;;;;scenes:+1 actionscenes:+1 peroxide:-1 performance:-1 movie:-1 explosions:-1 </endperson140>,0.1839145076525731;;;;0.42709651544814453;;;;0.29827763944785435 </endperson140>
0,141,5,discversion:+1 </endperson141>,128;;;;149;;;;242;;;;286;;;;342;;;;585</endperson141>,4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson141>, ;;;;script:+1 scenes:-1 ;;;;watching:+1 ;;;;character:-1 isnt:-1 ;;;;movie:+1 isnt:+1 director:+1 character:-1 broadway:-1 ;;;;movie:-1 </endperson141>,0.39175118970677536;;;;0.6297515924212352;;;;0.3552193054007391;;;;0.49768115537137336;;;;0.40670711995722075;;;;0.29827763944785435 </endperson141>
0,142,3,films:+1 character:+1 films:-1 arent:-1 </endperson142>,2;;;;6;;;;7;;;;173;;;;242;;;;384;;;;551;;;;585;;;;652;;;;661</endperson142>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;3;;;;3</endperson142>,performance:+1 movie:+1 movie:-1 watch:-1 ;;;;humour:+1 video:+1 sbusiness:+1 ;;;;character:+1 ;;;;cast:-1 scenes:-1 ;;;;films:+1 ;;;;character:+1 performance:+1 movie:+1 movie:-1 humour:-1 ;;;;scenes:-1 ;;;;movie:+1 ;;;;films:+1 movie:-1 ;;;; </endperson142>,0.38178793847204595;;;;0.14936322554831416;;;;0.4499056942743185;;;;0.13456860775912582;;;;0.3552193054007391;;;;0.2546515927803914;;;;0.32529413058057854;;;;0.29827763944785435;;;;0.2514559551006039;;;;0.23307402237190733 </endperson142>
0,143,5,performance:+1 isnt:+1 performances:+1 character:-1 isnt:-1 </endperson143>,5</endperson143>,4</endperson143>,films:+1 character:+1 </endperson143>,0.42770691607543665 </endperson143>
0,144,5,isnt:+1 actors:-1 accent:-1 </endperson144>,81;;;;168</endperson144>,4;;;;3</endperson144>, ;;;;actor:+1 </endperson144>,0.394738260011674;;;;0.3283702401441462 </endperson144>
0,145,4,humour:+1 character:-1 </endperson145>,164</endperson145>,4</endperson145>,character:+1 isnt:+1 movies:-1 </endperson145>,0.2864355813074716 </endperson145>
0,146,4,storyline:+1 performances:+1 moments:-1 </endperson146>,550</endperson146>,4</endperson146>,cast:+1 performance:+1 plot:+1 character:-1 </endperson146>,0.4720527058973816 </endperson146>
0,147,3,character:+1 reviews:+1 acting:+1 character:-1 </endperson147>,2;;;;7;;;;188;;;;220;;;;485;;;;585</endperson147>,4;;;;4;;;;5;;;;4;;;;4;;;;4</endperson147>,character:+1 movies:-1 cinemas:-1 ;;;;acting:+1 watch:-1 bonus:-1 ;;;;wi:+1 chemistry:-1 ;;;;moments:-1 ;;;;humour:+1 ;;;;character:+1 </endperson147>,0.38178793847204595;;;;0.4499056942743185;;;;0.31896267959754376;;;;0.40817121784487576;;;;0.2539992957951751;;;;0.29827763944785435 </endperson147>
0,148,4,isnt:+1 </endperson148>,</endperson148>,</endperson148>,</endperson148>, </endperson148>
0,149,3,actor:+1 performance:+1 character:-1 </endperson149>,</endperson149>,</endperson149>,</endperson149>, </endperson149>
0,150,3,isnt:+1 isnt:-1 </endperson150>,1;;;;7;;;;128;;;;157;;;;173;;;;242;;;;286;;;;382;;;;385;;;;389;;;;585</endperson150>,4;;;;4;;;;3;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson150>,adventure:-1 ;;;;films:+1 actors:-1 character:-1 ;;;; ;;;;movies:+1 movie:+1 scenes:+1 movie:-1 ;;;;specialeffects:+1 ;;;;character:-1 ;;;;character:+1 movie:-1 ;;;;scenes:+1 ending:-1 ;;;;acting:+1 ;;;;films:+1 character:+1 director:+1 films:-1 character:-1 screen:-1 ;;;;actors:+1 strings:+1 plot:+1 isnt:+1 character:-1 </endperson150>,0.6360643799264154;;;;0.4499056942743185;;;;0.39175118970677536;;;;0.32132840513561045;;;;0.13456860775912582;;;;0.3552193054007391;;;;0.49768115537137336;;;;0.3482143176320496;;;;0.42696106999144523;;;;0.49431779198277104;;;;0.29827763944785435 </endperson150>
0,151,5,isnt:+1 character:-1 </endperson151>,7;;;;139;;;;148;;;;168;;;;242;;;;592</endperson151>,4;;;;4;;;;3;;;;3;;;;4;;;;4</endperson151>,bonus:-1 ;;;;movie:+1 character:-1 ;;;;watch:-1 ;;;; ;;;;scenery:+1 actors:-1 ;;;;cinematography:+1 </endperson151>,0.4499056942743185;;;;0.3821515294374901;;;;0.4503141601473668;;;;0.3283702401441462;;;;0.3552193054007391;;;;0.6012138938871041 </endperson151>
0,152,3,character:-1 scenes:-1 </endperson152>,999</endperson152>,3</endperson152>,comedy:+1 </endperson152>,0.2992796062418097 </endperson152>
0,153,3, </endperson153>,</endperson153>,</endperson153>,</endperson153>, </endperson153>
0,154,2,films:+1 performance:+1 performances:+1 isnt:-1 </endperson154>,</endperson154>,</endperson154>,</endperson154>, </endperson154>
0,155,5,films:+1 scenes:-1 </endperson155>,</endperson155>,</endperson155>,</endperson155>, </endperson155>
0,156,4, </endperson156>,396</endperson156>,4</endperson156>,acting:+1 character:-1 </endperson156>,0.45208104974829266 </endperson156>
0,157,2,specialeffects:+1 isnt:-1 </endperson157>,3;;;;7;;;;128;;;;144;;;;147;;;;173;;;;242;;;;377;;;;384;;;;489;;;;504</endperson157>,4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;5;;;;3;;;;4;;;;4;;;;4</endperson157>, ;;;;chemistry:+1 films:+1 storyline:+1 watch:-1 camera:-1 ;;;;movie:+1 character:-1 ;;;;specialeffects:+1 ;;;;reviews:+1 cinemas:-1 ;;;; ;;;;trailer:+1 humour:+1 ;;;; ;;;;specialeffects:+1 character:-1 movie:-1 ;;;; ;;;;wi:+1 </endperson157>,0.19028996370855467;;;;0.4499056942743185;;;;0.39175118970677536;;;;0.4590614848568422;;;;0.3868911512869213;;;;0.13456860775912582;;;;0.3552193054007391;;;;0.4216458014949376;;;;0.2546515927803914;;;;0.4896457970506959;;;;0.18516824268786625 </endperson157>
0,158,4,isnt:+1 </endperson158>,7;;;;79;;;;128;;;;157;;;;171;;;;369;;;;408;;;;489;;;;539;;;;585;;;;592;;;;608;;;;632</endperson158>,4;;;;4;;;;3;;;;4;;;;3;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4;;;;4</endperson158>,moments:-1 watch:-1 bonus:-1 ;;;;wi:+1 rent:+1 ;;;;isnt:+1 movie:-1 comedy:-1 ;;;;actor:+1 character:+1 films:-1 isnt:-1 ;;;; ;;;;humour:+1 films:-1 ;;;;wi:+1 character:-1 ;;;;scenes:+1 scenes:-1 ;;;;comedy:-1 ;;;;character:+1 characterisation:+1 script:+1 score:-1 character:-1 ;;;;chemistry:+1 soundtrack:+1 character:+1 moments:+1 tfeel:+1 storyline:+1 ;;;; ;;;;movie:+1 scenes:-1 </endperson158>,0.4499056942743185;;;;0.297995157283814;;;;0.39175118970677536;;;;0.32132840513561045;;;;0.2557130372830245;;;;0.4952756078997912;;;;0.3193556333810482;;;;0.4896457970506959;;;;0.41660974995193334;;;;0.29827763944785435;;;;0.6012138938871041;;;;0.2633679729603733;;;;0.22718419551514468 </endperson158>
0,159,3,character:-1 coyness:-1 </endperson159>,171</endperson159>,3</endperson159>,moments:-1 </endperson159>,0.2557130372830245 </endperson159>
0,160,3,character:+1 character:-1 </endperson160>,179;;;;381</endperson160>,4;;;;4</endperson160>,mom:+1 ;;;;character:+1 films:-1 wasnt:-1 </endperson160>,0.2048278826869876;;;;0.5466287690406021 </endperson160>
